origin,destination,route,raw_aircraft_type,openap_type,year,number_of_trips,total_distance_km,total_fuel_kg,total_energy_mwh,total_co2_kg,total_nox_kg,average_flight_distance_km,average_fuel_kg_per_flight,fuel_kg_per_km,energy_mwh_per_km,co2_kg_per_km
CYYZ,EDDF,CYYZ-EDDF,B744,B744,2026,38,241017.96050021786,3763248.706708619,44949.915107908506,11891865.913199237,0.0,6342.57790790047,99032.8607028584,15.613976231888401,0.186500271658667,49.34016489276735
CYYZ,EDDF,CYYZ-EDDF,B748,B748,2025,1,6342.57790790047,95137.45394054933,1136.3640331787835,300634.3544521359,0.0,6342.57790790047,95137.45394054933,14.999808488287357,0.17916437916565453,47.39939482298805
CYYZ,EDDF,CYYZ-EDDF,B748,B748,2026,1,6342.57790790047,95137.45394054933,1136.3640331787835,300634.3544521359,0.0,6342.57790790047,95137.45394054933,14.999808488287357,0.17916437916565453,47.39939482298805
CYYZ,EDDF,CYYZ-EDDF,B77L,B77W,2026,3,19027.733723701407,254496.99191106664,3039.8251811599625,804210.4944389707,0.0,6342.577907900469,84832.33063702221,13.375055359013091,0.15975760567710082,42.26517493448138
CYYZ,EDDF,CYYZ-EDDF,B789,B789,2025,37,234675.3825923174,1942840.6376659158,23206.15206100955,6139376.4150242945,0.0,6342.57790790047,52509.20642340313,8.278842954060742,0.09888617972905887,26.16114373483195
CYYZ,EDDF,CYYZ-EDDF,B789,B789,2026,68,431295.29773723194,3570626.0367914126,42649.14432834188,11283178.276260866,0.0,6342.57790790047,52509.20642340313,8.278842954060742,0.09888617972905887,26.16114373483195
CYYZ,EDDM,CYYZ-EDDM,A359,A359,2025,65,431601.8746395508,3959920.576074039,47299.05132532879,12513349.020393964,0.0,6640.028840608474,60921.85501652368,9.174938314114456,0.10958954097414488,28.992805072601683
CYYZ,EDDM,CYYZ-EDDM,A359,A359,2026,121,803443.4897136253,7371544.456999365,88049.0032363813,23294080.484117996,0.0,6640.028840608474,60921.85501652368,9.174938314114456,0.10958954097414489,28.992805072601687
CYYZ,ETOU,CYYZ-ETOU,A339,A333,2026,1,6327.995030913344,44389.60678722854,530.2091921807853,140271.1574476422,0.0,6327.995030913344,44389.60678722854,7.01479798425531,0.08378786481193841,22.166761630246782
CYYZ,KDFW,CYYZ-KDFW,B77L,B77W,2025,12,23107.42395736383,358691.0217897203,4284.364982488325,1133463.6288555162,0.0,1925.6186631136525,29890.91848247669,15.52276110273267,0.18541075761597353,49.05192508463524
CYYZ,KDFW,CYYZ-KDFW,B77L,B77W,2026,19,36586.754599159394,567927.451167057,6783.577888939848,1794650.7456879008,0.0,1925.6186631136522,29890.918482476685,15.52276110273267,0.18541075761597356,49.05192508463525
CYYZ,KDTW,CYYZ-KDTW,A346,A343,2025,1,345.4568389863604,5385.021868384251,64.3210945390341,17016.669104094235,0.0,345.4568389863604,5385.021868384251,15.58811770577472,0.1861914059300869,49.258451950248116
CYYZ,KIAH,CYYZ-KIAH,B77L,B77W,2026,1,2059.9181316823065,31684.30847767112,378.4514623721829,100122.41478944077,0.0,2059.9181316823065,31684.30847767112,15.381343554559125,0.18372160356834516,48.60504563240685
CYYZ,KJFK,CYYZ-KJFK,B77L,B77W,2025,1,584.0280511034803,11357.64320630781,135.66073829756553,35890.15253193268,0.0,584.0280511034803,11357.64320630781,19.447085092656653,0.23228462749562118,61.452788892795034
CYYZ,KORD,CYYZ-KORD,B77L,B77W,2025,41,28819.16670390782,539766.4585665198,6447.210477322318,1705662.0090702022,0.0,702.9065049733615,13165.035574793166,18.729426291611983,0.2237125918164764,59.18498708149386
CYYZ,KORD,CYYZ-KORD,B77L,B77W,2026,78,54826.7073879222,1026872.7748338669,12265.42481051563,3244917.968475019,0.0,702.9065049733615,13165.035574793164,18.72942629161198,0.22371259181647637,59.18498708149385
DAAG,EDDF,DAAG-EDDF,A20N,A20N,2025,3,4629.452644365305,10606.05833217302,126.68347452317772,33515.14432966674,0.0,1543.1508814551016,3535.3527773910064,2.2909961818233704,0.02736467661622359,7.239547934561851
DAAG,EDDF,DAAG-EDDF,A20N,A20N,2026,6,9258.90528873061,21212.11666434604,253.36694904635544,67030.28865933348,0.0,1543.1508814551016,3535.3527773910064,2.2909961818233704,0.02736467661622359,7.239547934561851
